signal_index,symbol,signal_date,market_cap,sector,status,signal_candle_high,entry_price,entry_date,exit_price,exit_date,exit_reason,months_held,total_return_percent,cagr_percent,cmgr_percent,max_high,max_high_date,drawdown_percent,stop_loss_price,target1_price,target2_price
261,NOCIL,02-05-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
262,NIPPOBATRY,02-05-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
263,BHARATGEAR,02-05-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
264,PRAKASH,02-05-2014,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
265,IVP,02-05-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
266,EVERESTIND,02-05-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
267,STCINDIA,02-05-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
268,SSWL,02-05-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
269,BSL,02-05-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
270,SANGAMIND,02-05-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
271,ASAHIINDIA,02-05-2014,Largecap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
272,VINDHYATEL,02-05-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
273,ADOR,02-05-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
274,SUBROS,02-05-2014,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
275,GIPCL,02-05-2014,Smallcap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
276,KPIL,02-05-2014,Largecap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
277,PEARLPOLY,02-05-2014,Smallcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
278,JMFINANCIL,02-05-2014,Midcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
279,DREDGECORP,02-05-2014,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
280,KOPRAN,02-05-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
281,PANACEABIO,02-05-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
282,BANKINDIA,02-05-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
283,NSIL,02-05-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
284,APARINDS,02-05-2014,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
285,RAMCOIND,02-05-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
286,AXISCADES,02-05-2014,Midcap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
287,CANBK,02-05-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
288,PTC,02-05-2014,Smallcap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
289,STAR,02-05-2014,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
290,CENTURYPLY,02-05-2014,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
291,JSWHL,02-05-2014,Midcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
292,REPRO,02-05-2014,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
293,SAKUMA,02-05-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
294,GALLANTT,02-05-2014,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
295,VOLTAMP,02-05-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
296,OSWALGREEN,02-05-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
297,ANDHRSUGAR,02-05-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
298,SKMEGGPROD,02-05-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
299,NIFTYMETAL,02-05-2014,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
300,BALRAMCHIN,02-06-2014,Midcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
301,BEML,02-06-2014,Midcap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
302,IFCI,02-06-2014,Midcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
303,IDBI,02-06-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
304,DHAMPURSUG,02-06-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
305,ESTER,02-06-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
306,GHCL,02-06-2014,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
307,HCC,02-06-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
308,HMT,02-06-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
309,IGPL,02-06-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
310,JINDALPOLY,02-06-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
311,MAHSEAMLES,02-06-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
312,OILCOUNTUB,02-06-2014,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
313,AMJLAND,02-06-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
314,ROLTA,02-06-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
315,TATAPOWER,02-06-2014,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
316,WSTCSTPAPR,02-06-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
317,UCAL,02-06-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
318,EIHOTEL,02-06-2014,Largecap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
319,HIRECT,02-06-2014,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
320,TIL,02-06-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
321,ELECON,02-06-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
322,FMGOETZE,02-06-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
323,VISAKAIND,02-06-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
324,CEMPRO,02-06-2014,Midcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
325,BIRLANU,02-06-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
326,INDIANCARD,02-06-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
327,JAYSREETEA,02-06-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
328,SHIVATEX,02-06-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
329,VLSFINANCE,02-06-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
330,KOHINOOR,02-06-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
331,NAVA,02-06-2014,Midcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
332,SSWL,02-06-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
333,USHAMART,02-06-2014,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
334,NAHARINDUS,02-06-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
335,OMAXAUTO,02-06-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
336,SICALLOG,02-06-2014,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
337,PRAJIND,02-06-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
338,RIIL,02-06-2014,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
339,SIMPLEXINF,02-06-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
340,RCF,02-06-2014,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
341,SANGHIIND,02-06-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
342,BANARBEADS,02-06-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
343,INDIACEM,02-06-2014,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
344,JUBLPHARMA,02-06-2014,Midcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
345,SANGHVIMOV,02-06-2014,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
346,SAREGAMA,02-06-2014,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
347,BALAJITELE,02-06-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
348,IOB,02-06-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
349,TAJGVK,02-06-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
350,PONNIERODE,02-06-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
351,UNIONBANK,02-06-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
352,TVSELECT,02-06-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
353,MAHABANK,02-06-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
354,NTPC,02-06-2014,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
355,JINDALPHOT,02-06-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
356,MSPL,02-06-2014,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
357,HTMEDIA,02-06-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
358,GPIL,02-06-2014,Midcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
359,KAMDHENU,02-06-2014,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
360,PFOCUS,02-06-2014,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
361,GMRAIRPORT,02-06-2014,Largecap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
362,ATLANTAA,02-06-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
363,INSPIRISYS,02-06-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
364,TORNTPOWER,02-06-2014,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
365,SOBHA,02-06-2014,Midcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
366,ZEEMEDIA,02-06-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
367,XPROINDIA,02-06-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
368,FACT,02-06-2014,Largecap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
369,SPIC,02-06-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
370,SUNDRMBRAK,02-06-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
371,LIQUIDBEES,02-06-2014,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
372,CHAMBLFERT,01-07-2014,Largecap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
373,INDIAGLYCO,01-07-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
374,ORIENTHOT,01-07-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
375,NELCO,01-07-2014,Smallcap,Telecom,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
376,LAKPRE,01-07-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
377,PUNJABCHEM,01-07-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
378,JAGSNPHARM,01-07-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
379,GUFICBIO,01-07-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
380,ZENITHEXPO,01-07-2014,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
381,AARVEEDEN,01-07-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
382,ASHIMASYN,01-07-2014,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
383,KEI,01-07-2014,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
384,RICOAUTO,01-07-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
385,SURYALAXMI,01-07-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
386,ITI,01-07-2014,Largecap,Aerospace & Defence,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
387,HBSL,01-07-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
388,NATIONALUM,01-07-2014,Largecap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
389,JBMA,01-07-2014,Midcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
390,INDOTECH,01-07-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
391,NORBTEAEXP,01-07-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
392,RUBYMILLS,01-08-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
393,COSMOFIRST,01-08-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
394,ASAL,01-08-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
395,REMSONSIND,01-08-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
396,MANGALAM,01-08-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
397,INSPIRISYS,01-08-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
398,CONSOFINVT,01-08-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
399,HCL-INSYS,01-09-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
400,INDIAGLYCO,01-09-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
401,MOREPENLAB,01-09-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
402,ORIENTHOT,01-09-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
403,ROLTA,01-09-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
404,TIRUMALCHM,01-09-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
405,MUKANDLTD,01-09-2014,Smallcap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
406,HARRMALAYA,01-09-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
407,TCIFINANCE,01-09-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
408,NCLIND,01-09-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
409,NELCO,01-09-2014,Smallcap,Telecom,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
410,UNIVCABLES,01-09-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
411,PCBL,01-09-2014,Midcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
412,TEAMGTY,01-09-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
413,KOHINOOR,01-09-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
414,AARVEEDEN,01-09-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
415,OMAXAUTO,01-09-2014,Smallcap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
416,TRANSWORLD,01-09-2014,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
417,THEMISMED,01-09-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
418,ARCHIES,01-09-2014,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
419,HBSL,01-09-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
420,NATIONALUM,01-09-2014,Largecap,Metals & Mining,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
421,GULFPETRO,01-09-2014,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
422,GLOBALVECT,01-09-2014,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
423,NORBTEAEXP,01-09-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
424,WALCHANNAG,01-10-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
425,DOLPHIN,01-10-2014,Smallcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
426,PEARLPOLY,01-10-2014,Smallcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
427,PNBGILTS,01-10-2014,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
428,NDTV,01-10-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
429,XCHANGING,01-10-2014,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
430,ACE,01-10-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
431,INDIANB,01-10-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
432,XPROINDIA,01-10-2014,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
433,BHEL,03-11-2014,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
434,LYKALABS,03-11-2014,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
435,ORIENTHOT,03-11-2014,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
436,AMJLAND,03-11-2014,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
437,RUBYMILLS,03-11-2014,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
438,HIRECT,03-11-2014,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
439,PRAJIND,03-11-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
440,BANKINDIA,03-11-2014,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
441,TIPSMUSIC,03-11-2014,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
442,TORNTPOWER,03-11-2014,Largecap,Power & Utilities,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
443,HMT,01-12-2014,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
444,ZUARIIND,01-12-2014,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
445,STARPAPER,01-12-2014,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
446,HBLENGINE,01-12-2014,Largecap,Auto,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
447,HTMEDIA,01-12-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
448,DISHTV,01-12-2014,Smallcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
449,BPL,01-01-2015,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
450,AMJLAND,01-01-2015,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
451,MOTOGENFIN,01-01-2015,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
452,AARVEEDEN,01-01-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
453,SUNTV,01-01-2015,Largecap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
454,EMKAY,01-01-2015,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
455,CENTRALBK,01-01-2015,Largecap,Bank,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
456,MRPL,02-02-2015,Largecap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
457,HCC,02-02-2015,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
458,ROLTA,02-02-2015,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
459,RUBYMILLS,02-02-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
460,INDIACEM,02-02-2015,Midcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
461,JETAIRWAYS,02-02-2015,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
462,TGBHOTELS,02-02-2015,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
463,MOREPENLAB,02-03-2015,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
464,LOKESHMACH,02-03-2015,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
465,TNPETRO,01-04-2015,Smallcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
466,ELECON,01-04-2015,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
467,KOHINOOR,01-04-2015,Smallcap,FMCG,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
468,PIONEEREMB,01-04-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
469,WANBURY,01-04-2015,Smallcap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
470,SIL,01-04-2015,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
471,EMKAY,01-04-2015,Smallcap,Financials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
472,CTE,01-04-2015,Smallcap,I.T,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
473,ESTER,04-05-2015,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
474,TIRUMALCHM,04-05-2015,Smallcap,Chemicals,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
475,RUBYMILLS,04-05-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
476,STARPAPER,04-05-2015,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
477,SEAMECLTD,04-05-2015,Smallcap,Miscellaneous,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
478,GLOBALVECT,04-05-2015,Smallcap,Transportation,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
479,LIQUIDBEES,04-05-2015,Smallcap,Indices,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
480,CHENNPETRO,01-06-2015,Midcap,Energy,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
481,INDORAMA,01-06-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
482,SEMAC,01-06-2015,Smallcap,Realty,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
483,ASTRAZEN,01-06-2015,Largecap,Healthcare,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
484,PRAJIND,01-06-2015,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
485,SIL,01-06-2015,Smallcap,Services,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
486,PFOCUS,01-06-2015,Midcap,Media,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
487,TIMETECHNO,01-06-2015,Midcap,Plastic products,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
488,BOMDYEING,01-07-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
489,BPL,01-07-2015,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
490,BHEL,01-07-2015,Largecap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
491,UFLEX,01-07-2015,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
492,HMT,01-07-2015,Midcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
493,MIRCELECTR,01-07-2015,Smallcap,Consumer Discretionary,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
494,WSTCSTPAPR,01-07-2015,Smallcap,Building Materials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
495,RUBYMILLS,01-07-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
496,BANSWRAS,01-07-2015,Smallcap,Textiles,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
497,UNIVCABLES,01-07-2015,Smallcap,Industrials,Completed,,,,,,Stop Loss,0,0,0,0,,,0,,,
