Date,Stock_Ticker,Market_Cap,HA_Close,EMA_89
2022-04-01,HINDUNILVR,Large Cap,2031.83,1598.34
2022-04-01,ADANIPORTS,Mid Cap,813.8,432.97
2022-04-01,ULTRACEMCO,Large Cap,6516.07,4542.1
2022-04-01,TITAN,Large Cap,2463.67,1165.21
2022-04-01,TATAMOTORS,Mid Cap,431.41,299.45
2022-04-01,INFY,Large Cap,1584.61,837.82
2022-04-01,RELIANCE,Large Cap,1229.01,655.52
2022-04-01,CIPLA,Mid Cap,973.64,647.42
2022-03-01,ADANIPORTS,Mid Cap,715.12,423.9
2022-03-01,HDFCBANK,Large Cap,665.04,492.03
2022-03-01,INFY,Large Cap,1656.12,820.03
2022-03-01,TCS,Large Cap,3429.42,2039.09
2022-03-01,MARUTI,Large Cap,7409.22,5989.83
2022-03-01,JSWSTEEL,Mid Cap,654.29,319.0
2022-03-01,KOTAKBANK,Large Cap,1771.46,1314.49
2022-03-01,POWERGRID,Large Cap,137.68,81.78
2022-03-01,NTPC,Large Cap,119.06,93.29
2022-03-01,ASIANPAINT,Large Cap,2900.54,1713.55
2022-03-01,AXISBANK,Large Cap,723.58,583.5
2022-03-01,GRASIM,Mid Cap,1555.61,946.71
2022-03-01,TATAMOTORS,Mid Cap,424.36,296.31
2022-03-01,LT,Large Cap,1684.79,1175.62
2022-03-01,SUNPHARMA,Large Cap,846.77,568.8
2022-03-01,BHARTIARTL,Large Cap,696.45,433.91
2022-03-01,TITAN,Large Cap,2511.12,1134.28
2022-03-01,ITC,Large Cap,207.74,182.05
2022-03-01,HINDUNILVR,Large Cap,1955.5,1588.02
2022-03-01,WIPRO,Large Cap,274.6,155.43
2022-03-01,RELIANCE,Large Cap,1121.87,641.86
2022-03-01,ULTRACEMCO,Large Cap,6232.68,4495.07
2022-03-01,SBIN,Large Cap,443.56,285.44
2022-03-01,CIPLA,Mid Cap,955.22,639.65
2022-03-01,NESTLEIND,Large Cap,835.01,588.0
2022-02-01,JSWSTEEL,Mid Cap,598.71,311.01
2022-02-01,AXISBANK,Large Cap,762.25,580.16
2022-02-01,WIPRO,Large Cap,267.8,152.59
2022-02-01,NESTLEIND,Large Cap,861.59,582.11
2022-02-01,GRASIM,Mid Cap,1632.02,932.19
2022-02-01,KOTAKBANK,Large Cap,1845.88,1303.59
2022-02-01,SBIN,Large Cap,475.9,281.67
2022-02-01,LT,Large Cap,1804.56,1163.47
2022-02-01,HDFCBANK,Large Cap,685.37,487.91
2022-02-01,RELIANCE,Large Cap,1076.89,630.41
2022-02-01,ULTRACEMCO,Large Cap,6795.83,4453.63
2022-02-01,ITC,Large Cap,191.21,181.44
2022-02-01,TCS,Large Cap,3451.31,2005.93
2022-02-01,INFY,Large Cap,1590.29,800.09
2022-02-01,TATAMOTORS,Mid Cap,463.67,293.25
2022-02-01,ASIANPAINT,Large Cap,3057.75,1685.24
2022-02-01,BHARTIARTL,Large Cap,684.14,427.65
2022-02-01,SUNPHARMA,Large Cap,818.63,562.17
2022-02-01,POWERGRID,Large Cap,130.89,80.44
2022-02-01,HINDUNILVR,Large Cap,2104.97,1579.25
2022-02-01,NTPC,Large Cap,118.68,92.68
2022-02-01,ADANIPORTS,Mid Cap,691.91,416.95
2022-02-01,CIPLA,Mid Cap,907.02,632.12
2022-02-01,MARUTI,Large Cap,8239.96,5955.97
2022-02-01,TITAN,Large Cap,2428.2,1101.44
2022-01-01,RELIANCE,Large Cap,1094.75,619.75
2022-01-01,TITAN,Large Cap,2422.6,1069.76
2022-01-01,INFY,Large Cap,1659.81,781.22
2022-01-01,AXISBANK,Large Cap,726.22,575.81
2022-01-01,ADANIPORTS,Mid Cap,716.59,410.39
2022-01-01,BHARTIARTL,Large Cap,695.99,421.52
2022-01-01,POWERGRID,Large Cap,132.17,79.24
2022-01-01,TATAMOTORS,Mid Cap,494.5,289.18
2022-01-01,ULTRACEMCO,Large Cap,7262.72,4397.7
2022-01-01,KOTAKBANK,Large Cap,1846.36,1290.65
2022-01-01,WIPRO,Large Cap,302.64,149.84
2022-01-01,HINDUNILVR,Large Cap,2196.74,1566.7
2022-01-01,LT,Large Cap,1859.49,1148.17
2022-01-01,TCS,Large Cap,3576.61,1971.42
2022-01-01,CIPLA,Mid Cap,898.17,625.56
2022-01-01,NTPC,Large Cap,116.69,92.05
2022-01-01,MARUTI,Large Cap,7815.0,5901.44
2022-01-01,ASIANPAINT,Large Cap,3167.58,1652.47
2022-01-01,NESTLEIND,Large Cap,909.66,575.43
2022-01-01,ITC,Large Cap,189.64,181.2
2022-01-01,HDFCBANK,Large Cap,697.08,483.19
2022-01-01,SBIN,Large Cap,465.92,277.03
2022-01-01,JSWSTEEL,Mid Cap,621.75,304.14
2022-01-01,GRASIM,Mid Cap,1691.8,915.48
2022-01-01,SUNPHARMA,Large Cap,800.89,556.04
2021-12-01,BHARTIARTL,Large Cap,683.98,414.96
2021-12-01,WIPRO,Large Cap,319.97,146.19
2021-12-01,INFY,Large Cap,1650.91,760.22
2021-12-01,HINDUNILVR,Large Cap,2190.51,1551.64
2021-12-01,ASIANPAINT,Large Cap,3125.21,1616.26
2021-12-01,SUNPHARMA,Large Cap,765.31,550.19
2021-12-01,GRASIM,Mid Cap,1628.69,896.92
2021-12-01,RELIANCE,Large Cap,1085.97,608.4
2021-12-01,TITAN,Large Cap,2386.73,1037.43
2021-12-01,ITC,Large Cap,192.61,181.0
2021-12-01,LT,Large Cap,1762.85,1131.16
2021-12-01,TCS,Large Cap,3432.44,1933.05
2021-12-01,NESTLEIND,Large Cap,920.03,567.44
2021-12-01,NTPC,Large Cap,110.22,91.47
2021-12-01,MARUTI,Large Cap,7060.12,5855.7
2021-12-01,HDFCBANK,Large Cap,692.56,478.08
2021-12-01,SBIN,Large Cap,434.97,272.52
2021-12-01,JSWSTEEL,Mid Cap,616.03,296.55
2021-12-01,KOTAKBANK,Large Cap,1864.64,1277.36
2021-12-01,POWERGRID,Large Cap,127.75,77.97
2021-12-01,ADANIPORTS,Mid Cap,709.43,403.07
2021-12-01,TATAMOTORS,Mid Cap,467.22,284.28
2021-12-01,AXISBANK,Large Cap,677.51,572.22
2021-12-01,ULTRACEMCO,Large Cap,7312.73,4329.22
2021-12-01,CIPLA,Mid Cap,912.6,619.04
2021-11-01,TCS,Large Cap,3292.15,1897.16
2021-11-01,ADANIPORTS,Mid Cap,694.73,395.74
2021-11-01,ASIANPAINT,Large Cap,3046.04,1580.14
2021-11-01,ULTRACEMCO,Large Cap,7473.36,4257.82
2021-11-01,ITC,Large Cap,197.33,180.72
2021-11-01,BHARTIARTL,Large Cap,706.04,408.53
2021-11-01,WIPRO,Large Cap,303.41,142.03
2021-11-01,TATAMOTORS,Mid Cap,474.16,279.9
2021-11-01,MARUTI,Large Cap,7192.52,5826.87
2021-11-01,CIPLA,Mid Cap,914.48,612.02
2021-11-01,NESTLEIND,Large Cap,909.09,559.01
2021-11-01,HDFCBANK,Large Cap,718.08,472.95
2021-11-01,KOTAKBANK,Large Cap,2011.9,1263.31
2021-11-01,POWERGRID,Large Cap,120.83,76.78
2021-11-01,GRASIM,Mid Cap,1695.74,879.41
2021-11-01,RELIANCE,Large Cap,1120.79,596.97
2021-11-01,AXISBANK,Large Cap,702.39,569.7
2021-11-01,TITAN,Large Cap,2374.11,1005.13
2021-11-01,SUNPHARMA,Large Cap,752.7,545.04
2021-11-01,JSWSTEEL,Mid Cap,618.62,288.9
2021-11-01,SBIN,Large Cap,457.62,268.63
2021-11-01,HINDUNILVR,Large Cap,2226.59,1536.35
2021-11-01,LT,Large Cap,1745.22,1116.05
2021-11-01,NTPC,Large Cap,114.6,91.02
2021-11-01,INFY,Large Cap,1573.96,738.9
2021-10-01,RELIANCE,Large Cap,1169.9,584.41
2021-10-01,JSWSTEEL,Mid Cap,647.49,281.0
2021-10-01,CIPLA,Mid Cap,913.99,604.77
2021-10-01,KOTAKBANK,Large Cap,2045.51,1245.37
2021-10-01,LT,Large Cap,1691.25,1100.97
2021-10-01,POWERGRID,Large Cap,118.66,75.73
2021-10-01,AXISBANK,Large Cap,768.37,566.52
2021-10-01,ITC,Large Cap,205.01,180.33
2021-10-01,HDFCBANK,Large Cap,751.67,467.07
2021-10-01,TCS,Large Cap,3428.66,1863.74
2021-10-01,MARUTI,Large Cap,7139.4,5794.15
2021-10-01,ULTRACEMCO,Large Cap,7266.82,4180.77
2021-10-01,HINDUNILVR,Large Cap,2390.35,1519.81
2021-10-01,NTPC,Large Cap,120.63,90.45
2021-10-01,SBIN,Large Cap,447.3,264.1
2021-10-01,TATAMOTORS,Mid Cap,411.89,275.24
2021-10-01,BHARTIARTL,Large Cap,673.16,401.4
2021-10-01,NESTLEIND,Large Cap,913.65,550.62
2021-10-01,ADANIPORTS,Mid Cap,718.45,388.57
2021-10-01,TITAN,Large Cap,2305.03,972.33
2021-10-01,SUNPHARMA,Large Cap,777.37,540.07
2021-10-01,INFY,Large Cap,1554.15,718.89
2021-10-01,GRASIM,Mid Cap,1658.81,859.85
2021-10-01,ASIANPAINT,Large Cap,3026.13,1545.02
2021-10-01,WIPRO,Large Cap,314.13,138.16
2021-09-01,RELIANCE,Large Cap,1093.99,570.37
2021-09-01,NESTLEIND,Large Cap,935.75,541.91
2021-09-01,HINDUNILVR,Large Cap,2573.58,1498.93
2021-09-01,NTPC,Large Cap,108.93,89.73
2021-09-01,ASIANPAINT,Large Cap,3177.98,1509.49
2021-09-01,ADANIPORTS,Mid Cap,734.84,380.66
2021-09-01,LT,Large Cap,1644.89,1086.81
2021-09-01,INFY,Large Cap,1550.92,698.85
2021-09-01,HDFCBANK,Large Cap,738.1,460.25
2021-09-01,KOTAKBANK,Large Cap,1886.82,1226.17
2021-09-01,POWERGRID,Large Cap,111.86,74.7
2021-09-01,BHARTIARTL,Large Cap,664.4,394.88
2021-09-01,TITAN,Large Cap,2020.25,940.36
2021-09-01,JSWSTEEL,Mid Cap,641.97,272.21
2021-09-01,SUNPHARMA,Large Cap,767.76,534.37
2021-09-01,SBIN,Large Cap,413.82,259.71
2021-09-01,ULTRACEMCO,Large Cap,7497.38,4106.73
2021-09-01,TATAMOTORS,Mid Cap,307.32,271.96
2021-09-01,WIPRO,Large Cap,308.54,133.94
2021-09-01,AXISBANK,Large Cap,784.28,561.68
2021-09-01,TCS,Large Cap,3594.71,1826.2
2021-09-01,CIPLA,Mid Cap,935.89,597.35
2021-09-01,ITC,Large Cap,195.46,179.73
2021-09-01,MARUTI,Large Cap,6839.11,5761.88
2021-09-01,GRASIM,Mid Cap,1557.0,840.68
2021-08-01,GRASIM,Mid Cap,1493.15,823.48
2021-08-01,CIPLA,Mid Cap,896.4,589.22
2021-08-01,AXISBANK,Large Cap,747.63,556.33
2021-08-01,ITC,Large Cap,181.87,179.36
2021-08-01,NTPC,Large Cap,98.66,89.27
2021-08-01,MARUTI,Large Cap,6657.72,5736.0
2021-08-01,KOTAKBANK,Large Cap,1718.1,1210.31
2021-08-01,NESTLEIND,Large Cap,889.92,532.45
2021-08-01,INFY,Large Cap,1524.21,678.39
2021-08-01,TITAN,Large Cap,1801.26,914.42
2021-08-01,TCS,Large Cap,3283.13,1783.71
2021-08-01,BHARTIARTL,Large Cap,589.56,388.4
2021-08-01,ADANIPORTS,Mid Cap,696.31,372.15
2021-08-01,SBIN,Large Cap,402.64,256.01
2021-08-01,TATAMOTORS,Mid Cap,287.33,271.11
2021-08-01,ULTRACEMCO,Large Cap,7456.37,4025.29
2021-08-01,WIPRO,Large Cap,290.75,129.75
2021-08-01,RELIANCE,Large Cap,982.52,557.79
2021-08-01,SUNPHARMA,Large Cap,748.84,528.77
2021-08-01,JSWSTEEL,Mid Cap,685.72,263.33
2021-08-01,ASIANPAINT,Large Cap,2974.41,1469.41
2021-08-01,HDFCBANK,Large Cap,700.27,453.57
2021-08-01,HINDUNILVR,Large Cap,2373.24,1473.11
2021-08-01,LT,Large Cap,1569.33,1073.4
2021-08-01,POWERGRID,Large Cap,106.99,73.8
2021-07-01,BHARTIARTL,Large Cap,524.61,383.56
2021-07-01,LT,Large Cap,1479.25,1061.47
2021-07-01,WIPRO,Large Cap,267.33,125.88
2021-07-01,GRASIM,Mid Cap,1494.48,807.37
2021-07-01,ULTRACEMCO,Large Cap,7008.31,3942.76
2021-07-01,TATAMOTORS,Mid Cap,314.64,270.72
2021-07-01,NESTLEIND,Large Cap,841.42,523.85
2021-07-01,ASIANPAINT,Large Cap,2913.8,1433.21
2021-07-01,INFY,Large Cap,1441.16,658.04
2021-07-01,SUNPHARMA,Large Cap,693.8,523.47
2021-07-01,SBIN,Large Cap,398.95,252.48
2021-07-01,POWERGRID,Large Cap,104.9,73.01
2021-07-01,KOTAKBANK,Large Cap,1682.77,1198.09
2021-07-01,HDFCBANK,Large Cap,684.9,447.64
2021-07-01,CIPLA,Mid Cap,907.02,581.83
2021-07-01,RELIANCE,Large Cap,946.78,547.57
2021-07-01,HINDUNILVR,Large Cap,2260.9,1451.46
2021-07-01,AXISBANK,Large Cap,733.01,551.73
2021-07-01,MARUTI,Large Cap,6973.52,5713.83
2021-07-01,TCS,Large Cap,3063.1,1747.65
2021-07-01,TITAN,Large Cap,1695.98,893.09
2021-07-01,NTPC,Large Cap,99.99,89.04
2021-07-01,JSWSTEEL,Mid Cap,673.83,253.17
2021-07-01,ADANIPORTS,Mid Cap,677.35,364.36
2021-06-01,HINDUNILVR,Large Cap,2252.6,1431.97
2021-06-01,ASIANPAINT,Large Cap,2858.67,1397.55
2021-06-01,TITAN,Large Cap,1648.77,873.75
2021-06-01,SBIN,Large Cap,389.32,248.95
2021-06-01,AXISBANK,Large Cap,744.88,547.36
2021-06-01,JSWSTEEL,Mid Cap,658.79,243.04
2021-06-01,GRASIM,Mid Cap,1452.03,790.82
2021-06-01,TATAMOTORS,Mid Cap,328.9,269.67
2021-06-01,LT,Large Cap,1425.88,1051.41
2021-06-01,SUNPHARMA,Large Cap,642.95,519.37
2021-06-01,RELIANCE,Large Cap,978.57,537.96
2021-06-01,INFY,Large Cap,1348.55,639.18
2021-06-01,NESTLEIND,Large Cap,836.71,516.2
2021-06-01,TCS,Large Cap,3062.43,1715.97
2021-06-01,POWERGRID,Large Cap,106.49,72.24
2021-06-01,NTPC,Large Cap,96.94,88.78
2021-06-01,KOTAKBANK,Large Cap,1754.48,1186.42
2021-06-01,CIPLA,Mid Cap,929.6,574.0
2021-06-01,BHARTIARTL,Large Cap,511.72,380.17
2021-06-01,HDFCBANK,Large Cap,696.15,441.92
2021-06-01,ADANIPORTS,Mid Cap,731.9,356.82
2021-06-01,WIPRO,Large Cap,258.8,122.47
2021-06-01,ULTRACEMCO,Large Cap,6572.83,3868.93
2021-06-01,MARUTI,Large Cap,6982.81,5683.5
2021-05-01,TATAMOTORS,Mid Cap,302.92,268.24
2021-05-01,JSWSTEEL,Mid Cap,679.15,233.01
2021-05-01,MARUTI,Large Cap,6473.36,5652.16
2021-05-01,POWERGRID,Large Cap,102.2,71.41
2021-05-01,AXISBANK,Large Cap,721.44,542.6
2021-05-01,ADANIPORTS,Mid Cap,728.73,347.77
2021-05-01,TCS,Large Cap,2901.75,1683.5
2021-05-01,HDFCBANK,Large Cap,673.69,435.79
2021-05-01,HINDUNILVR,Large Cap,2198.28,1412.18
2021-05-01,KOTAKBANK,Large Cap,1752.91,1172.72
2021-05-01,ULTRACEMCO,Large Cap,6291.58,3803.72
2021-05-01,NTPC,Large Cap,90.98,88.58
2021-05-01,RELIANCE,Large Cap,932.25,527.33
2021-05-01,NESTLEIND,Large Cap,806.96,508.47
2021-05-01,LT,Large Cap,1334.4,1042.38
2021-05-01,ASIANPAINT,Large Cap,2632.27,1362.31
2021-05-01,SBIN,Large Cap,357.32,245.57
2021-05-01,WIPRO,Large Cap,242.84,119.18
2021-05-01,BHARTIARTL,Large Cap,518.19,377.0
2021-05-01,TITAN,Large Cap,1498.52,855.06
2021-05-01,SUNPHARMA,Large Cap,643.31,516.39
2021-05-01,INFY,Large Cap,1227.48,622.07
2021-05-01,GRASIM,Mid Cap,1396.28,774.88
2021-05-01,CIPLA,Mid Cap,890.19,565.43
2021-04-01,RELIANCE,Large Cap,899.62,517.56
2021-04-01,KOTAKBANK,Large Cap,1751.05,1158.71
2021-04-01,ULTRACEMCO,Large Cap,6341.72,3743.64
2021-04-01,HINDUNILVR,Large Cap,2234.83,1393.19
2021-04-01,LT,Large Cap,1314.02,1035.33
2021-04-01,TITAN,Large Cap,1506.88,839.52
2021-04-01,CIPLA,Mid Cap,845.04,557.58
2021-04-01,AXISBANK,Large Cap,691.54,538.28
2021-04-01,SBIN,Large Cap,326.27,242.87
2021-04-01,HDFCBANK,Large Cap,669.25,430.05
2021-04-01,ADANIPORTS,Mid Cap,732.42,338.57
2021-04-01,MARUTI,Large Cap,6424.44,5632.33
2021-04-01,TCS,Large Cap,2947.43,1654.08
2021-04-01,WIPRO,Large Cap,217.51,116.19
2021-04-01,INFY,Large Cap,1243.17,607.45
2021-04-01,JSWSTEEL,Mid Cap,567.59,222.23
2021-04-01,BHARTIARTL,Large Cap,508.75,373.59
2021-04-01,SUNPHARMA,Large Cap,602.04,513.33
2021-04-01,POWERGRID,Large Cap,97.91,70.67
2021-04-01,ASIANPAINT,Large Cap,2455.72,1331.65
2021-04-01,GRASIM,Mid Cap,1367.73,759.87
2021-04-01,NESTLEIND,Large Cap,790.82,501.26
2021-04-01,TATAMOTORS,Mid Cap,297.12,267.4
2021-03-01,TITAN,Large Cap,1468.05,823.38
2021-03-01,ASIANPAINT,Large Cap,2329.76,1304.46
2021-03-01,INFY,Large Cap,1190.23,592.08
2021-03-01,HDFCBANK,Large Cap,708.64,424.26
2021-03-01,TATAMOTORS,Mid Cap,313.11,266.68
2021-03-01,WIPRO,Large Cap,197.51,113.74
2021-03-01,ITC,Large Cap,179.99,179.47
2021-03-01,LT,Large Cap,1379.09,1028.59
2021-03-01,RELIANCE,Large Cap,943.01,508.32
2021-03-01,HINDUNILVR,Large Cap,2124.76,1372.84
2021-03-01,KOTAKBANK,Large Cap,1818.89,1144.38
2021-03-01,SUNPHARMA,Large Cap,573.99,511.18
2021-03-01,SBIN,Large Cap,349.13,240.85
2021-03-01,NTPC,Large Cap,91.62,88.53
2021-03-01,BHARTIARTL,Large Cap,511.8,370.32
2021-03-01,AXISBANK,Large Cap,720.01,534.57
2021-03-01,GRASIM,Mid Cap,1299.11,745.17
2021-03-01,JSWSTEEL,Mid Cap,411.35,213.88
2021-03-01,TCS,Large Cap,2856.11,1622.8
2021-03-01,POWERGRID,Large Cap,98.47,70.01
2021-03-01,ADANIPORTS,Mid Cap,682.39,329.05
2021-03-01,MARUTI,Large Cap,6700.25,5613.17
2021-03-01,ULTRACEMCO,Large Cap,6345.37,3680.81
2021-03-01,CIPLA,Mid Cap,765.38,550.63
2021-03-01,NESTLEIND,Large Cap,781.17,494.26
2021-02-01,INFY,Large Cap,1140.9,577.59
2021-02-01,BHARTIARTL,Large Cap,548.63,366.89
2021-02-01,POWERGRID,Large Cap,91.73,69.32
2021-02-01,KOTAKBANK,Large Cap,1806.3,1128.05
2021-02-01,SBIN,Large Cap,319.65,238.23
2021-02-01,HINDUNILVR,Large Cap,2051.27,1354.63
2021-02-01,TCS,Large Cap,2834.93,1592.93
2021-02-01,MARUTI,Large Cap,6889.38,5586.84
2021-02-01,NESTLEIND,Large Cap,783.27,487.31
2021-02-01,WIPRO,Large Cap,199.76,111.72
2021-02-01,HDFCBANK,Large Cap,694.58,417.37
2021-02-01,ADANIPORTS,Mid Cap,582.83,320.49
2021-02-01,ASIANPAINT,Large Cap,2281.34,1279.63
2021-02-01,JSWSTEEL,Mid Cap,367.34,209.1
2021-02-01,AXISBANK,Large Cap,707.83,530.08
2021-02-01,TITAN,Large Cap,1434.86,807.77
2021-02-01,ULTRACEMCO,Large Cap,5679.33,3616.27
2021-02-01,LT,Large Cap,1359.71,1020.1
2021-02-01,RELIANCE,Large Cap,900.65,497.79
2021-02-01,TATAMOTORS,Mid Cap,293.13,265.56
2021-02-01,CIPLA,Mid Cap,785.9,545.43
2021-02-01,GRASIM,Mid Cap,1123.51,731.75
2021-02-01,SUNPHARMA,Large Cap,575.65,509.66
2021-01-01,GRASIM,Mid Cap,981.25,722.25
2021-01-01,SBIN,Large Cap,262.37,236.25
2021-01-01,JSWSTEEL,Mid Cap,362.18,205.26
2021-01-01,POWERGRID,Large Cap,85.51,68.78
2021-01-01,BHARTIARTL,Large Cap,523.97,362.48
2021-01-01,LT,Large Cap,1259.52,1011.86
2021-01-01,RELIANCE,Large Cap,881.92,488.02
2021-01-01,WIPRO,Large Cap,195.68,109.58
2021-01-01,NESTLEIND,Large Cap,831.13,480.13
2021-01-01,ULTRACEMCO,Large Cap,5283.57,3566.23
2021-01-01,SUNPHARMA,Large Cap,559.62,508.06
2021-01-01,ASIANPAINT,Large Cap,2502.07,1255.33
2021-01-01,HINDUNILVR,Large Cap,2179.18,1337.73
2021-01-01,CIPLA,Mid Cap,798.52,539.6
2021-01-01,TCS,Large Cap,2850.56,1562.8
2021-01-01,ADANIPORTS,Mid Cap,495.01,314.13
2021-01-01,KOTAKBANK,Large Cap,1846.98,1111.59
2021-01-01,HDFCBANK,Large Cap,659.48,410.65
2021-01-01,INFY,Large Cap,1150.77,563.93
2021-01-01,TITAN,Large Cap,1481.7,792.56
2021-01-01,MARUTI,Large Cap,7274.46,5555.25
2021-01-01,AXISBANK,Large Cap,645.84,525.77
2020-12-01,AXISBANK,Large Cap,606.6,522.86
2020-12-01,BHARTIARTL,Large Cap,471.27,358.56
2020-12-01,POWERGRID,Large Cap,83.6,68.37
2020-12-01,ASIANPAINT,Large Cap,2400.91,1225.04
2020-12-01,SUNPHARMA,Large Cap,527.65,506.81
2020-12-01,GRASIM,Mid Cap,882.5,715.96
2020-12-01,JSWSTEEL,Mid Cap,350.15,201.45
2020-12-01,SBIN,Large Cap,240.82,235.62
2020-12-01,LT,Large Cap,1158.01,1005.85
2020-12-01,RELIANCE,Large Cap,886.33,478.45
2020-12-01,ULTRACEMCO,Large Cap,4939.9,3524.51
2020-12-01,TITAN,Large Cap,1441.62,775.82
2020-12-01,KOTAKBANK,Large Cap,1930.68,1093.73
2020-12-01,HINDUNILVR,Large Cap,2115.12,1317.29
2020-12-01,INFY,Large Cap,1061.78,549.67
2020-12-01,CIPLA,Mid Cap,761.99,533.31
2020-12-01,ADANIPORTS,Mid Cap,437.72,309.73
2020-12-01,TCS,Large Cap,2595.64,1531.52
2020-12-01,HDFCBANK,Large Cap,657.97,404.6
2020-12-01,MARUTI,Large Cap,7135.51,5513.48
2020-12-01,WIPRO,Large Cap,174.43,107.49
2020-12-01,NESTLEIND,Large Cap,847.64,471.61
2020-11-01,AXISBANK,Large Cap,556.07,520.82
2020-11-01,WIPRO,Large Cap,163.87,105.86
2020-11-01,JSWSTEEL,Mid Cap,314.85,197.83
2020-11-01,TITAN,Large Cap,1245.06,759.62
2020-11-01,POWERGRID,Large Cap,80.29,68.0
2020-11-01,GRASIM,Mid Cap,811.75,711.9
2020-11-01,RELIANCE,Large Cap,894.04,468.52
2020-11-01,HDFCBANK,Large Cap,612.25,398.44
2020-11-01,ASIANPAINT,Large Cap,2104.14,1196.43
2020-11-01,ULTRACEMCO,Large Cap,4581.08,3490.07
2020-11-01,CIPLA,Mid Cap,727.13,527.74
2020-11-01,KOTAKBANK,Large Cap,1729.1,1073.36
2020-11-01,ADANIPORTS,Mid Cap,372.45,306.62
2020-11-01,NESTLEIND,Large Cap,814.67,462.46
2020-11-01,BHARTIARTL,Large Cap,438.47,355.82
2020-11-01,MARUTI,Large Cap,6729.71,5474.02
2020-11-01,HINDUNILVR,Large Cap,1971.27,1297.88
2020-11-01,INFY,Large Cap,982.28,537.21
2020-11-01,TCS,Large Cap,2494.2,1505.62
2020-10-01,HINDUNILVR,Large Cap,1950.33,1281.47
2020-10-01,JSWSTEEL,Mid Cap,283.04,194.98
2020-10-01,TITAN,Large Cap,1183.3,747.79
2020-10-01,CIPLA,Mid Cap,749.34,522.88
2020-10-01,KOTAKBANK,Large Cap,1421.14,1057.38
2020-10-01,GRASIM,Mid Cap,749.06,709.47
2020-10-01,TCS,Large Cap,2453.03,1481.53
2020-10-01,WIPRO,Large Cap,159.67,104.45
2020-10-01,NESTLEIND,Large Cap,763.93,453.87
2020-10-01,BHARTIARTL,Large Cap,417.74,353.8
2020-10-01,INFY,Large Cap,951.37,526.36
2020-10-01,MARUTI,Large Cap,6680.39,5443.42
2020-10-01,POWERGRID,Large Cap,72.61,67.7
2020-10-01,RELIANCE,Large Cap,976.95,458.15
2020-10-01,ADANIPORTS,Mid Cap,344.7,305.01
2020-10-01,HDFCBANK,Large Cap,535.41,393.23
2020-10-01,ULTRACEMCO,Large Cap,4239.47,3463.49
2020-10-01,ASIANPAINT,Large Cap,2022.91,1174.31
2020-09-01,HINDUNILVR,Large Cap,1942.34,1265.14
2020-09-01,ULTRACEMCO,Large Cap,3850.88,3444.54
2020-09-01,NESTLEIND,Large Cap,737.38,446.31
2020-09-01,TITAN,Large Cap,1132.97,737.15
2020-09-01,WIPRO,Large Cap,139.25,103.1
2020-09-01,TCS,Large Cap,2221.83,1457.82
2020-09-01,RELIANCE,Large Cap,991.65,445.49
2020-09-01,ASIANPAINT,Large Cap,1887.87,1153.6
2020-09-01,CIPLA,Mid Cap,726.73,517.35
2020-09-01,INFY,Large Cap,863.47,515.99
2020-09-01,BHARTIARTL,Large Cap,458.95,352.24
2020-09-01,MARUTI,Large Cap,6523.12,5413.22
2020-09-01,POWERGRID,Large Cap,72.84,67.58
2020-09-01,HDFCBANK,Large Cap,507.89,389.76
2020-09-01,JSWSTEEL,Mid Cap,260.55,192.83
2020-09-01,ADANIPORTS,Mid Cap,334.62,304.04
2020-09-01,KOTAKBANK,Large Cap,1334.59,1048.5
2020-08-01,RELIANCE,Large Cap,944.07,432.13
2020-08-01,ULTRACEMCO,Large Cap,3928.37,3434.61
2020-08-01,HDFCBANK,Large Cap,496.99,386.87
2020-08-01,MARUTI,Large Cap,6297.96,5386.08
2020-08-01,TCS,Large Cap,2113.63,1439.14
2020-08-01,WIPRO,Large Cap,131.17,102.21
2020-08-01,CIPLA,Mid Cap,712.52,512.24
2020-08-01,TITAN,Large Cap,1066.62,727.48
2020-08-01,POWERGRID,Large Cap,76.97,67.45
2020-08-01,ASIANPAINT,Large Cap,1757.06,1135.64
2020-08-01,JSWSTEEL,Mid Cap,236.7,191.17
2020-08-01,ADANIPORTS,Mid Cap,328.53,303.3
2020-08-01,HINDUNILVR,Large Cap,2002.29,1248.58
2020-08-01,NESTLEIND,Large Cap,757.38,439.19
2020-08-01,KOTAKBANK,Large Cap,1383.96,1041.51
2020-08-01,INFY,Large Cap,839.9,507.49
2020-08-01,BHARTIARTL,Large Cap,511.56,349.63
2020-07-01,JSWSTEEL,Mid Cap,192.27,190.06
2020-07-01,CIPLA,Mid Cap,653.34,507.33
2020-07-01,RELIANCE,Large Cap,868.63,419.59
2020-07-01,POWERGRID,Large Cap,74.36,67.22
2020-07-01,KOTAKBANK,Large Cap,1338.52,1033.12
2020-07-01,INFY,Large Cap,760.27,499.35
2020-07-01,BHARTIARTL,Large Cap,542.41,345.67
2020-07-01,WIPRO,Large Cap,119.52,101.5
2020-07-01,NESTLEIND,Large Cap,788.4,431.4
2020-07-01,TCS,Large Cap,2040.81,1422.61
2020-07-01,ASIANPAINT,Large Cap,1638.06,1120.42
2020-07-01,ADANIPORTS,Mid Cap,321.77,302.68
2020-07-01,MARUTI,Large Cap,5757.47,5363.75
2020-07-01,HINDUNILVR,Large Cap,2041.02,1230.12
2020-07-01,HDFCBANK,Large Cap,496.18,384.17
2020-07-01,TITAN,Large Cap,985.34,719.17
